@relation 'bpd_200204-201102-weka.filters.unsupervised.attribute.Remove-R1-5,11,13,15-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute dobYear numeric
@attribute height numeric
@attribute race {0.0,W,U,B,A,K,M,L,I,P,N}
@attribute gender {0.0,M,F,U}
@attribute medicalCount numeric
@attribute offenseCount numeric
@attribute warrantCount numeric
@attribute lastWarrantBail numeric
@attribute involveTotal numeric
@attribute involveCountVictim numeric
@attribute involveCountSuspect numeric
@attribute involveCountArrestee numeric
@attribute involveCountComplainant numeric

@data
0.969154,0.832512,W,F,0,0,0,0,0.002087,0,0,0,0
0.98209,0,W,F,0,0.166667,0,0,0.002608,0,0,0,3
0.977612,0.829228,W,F,0,0.166667,0,0,0.006781,0.005725,0,0,1
0.975124,0.827586,W,M,0,0,0,0,0.002608,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0.001565,0,0,0,0
0.971642,0.834154,W,M,0,0.166667,0,0,0.003652,0,0,0,2
0.975124,0.835796,W,M,0,0.166667,0,0,0.00313,0.001908,0,0,3
0.9801,0.835796,W,F,0,0.166667,0,0,0.005216,0.003817,0,0,4
0.975622,0.83087,W,M,0,0,0,0,0.001565,0,0,0,0
0.987065,0.985222,W,M,0,0.166667,0,0,0.005738,0.003817,0,0,4
0.977612,0,W,F,0,0,0,0,0.001565,0,0,0,1
0.980597,0,W,M,0,0,0,0,0.002087,0.001908,0,0,1
0.979104,0,W,M,0,0,0,0,0.002608,0.001908,0,0,0
0.974129,0.82266,W,M,0,0.166667,0,0,0.004695,0.005725,0,0,0
0.956716,0.834154,W,M,0,0,0,0,0.00313,0.001908,0,0,0
0.959204,0,W,F,0,0,0,0,0.001565,0.001908,0,0,0
0,0,W,M,0,0,0,0,0.002087,0.001908,0,0,0
0,0,W,F,0,0,0,0,0.001565,0,0,0,1
0.975622,0.832512,W,F,0,0,0,0,0.001565,0,0,0,0
0.973632,0.835796,B,M,0,0,0,0,0.001565,0,0,0,0
0.994527,0,B,F,0,0,0,0,0.001565,0.001908,0,0,0
0.995025,0,B,F,0,0,0,0,0.001565,0.001908,0,0,0
0.996517,0,B,F,0,0,0,0,0.002087,0.001908,0,0,0
0.98209,0,W,F,0,0,0,0,0.001565,0.001908,0,0,0
0.971642,0.83087,U,M,0,0,0,0,0.002087,0,0,0,0
0.977612,0.82266,W,F,0,0,0,0,0.002087,0,0,0,1
0.98209,0.83087,W,M,0,0.166667,0,0,0.004695,0,0.090909,0,2
0.976119,0.832512,0.0,F,0,0,0.058824,0.012279,0.001565,0,0,0,0
0.981095,0.825944,0.0,F,0,0,0,0,0.001043,0,0,0,0
0.975124,0.990148,W,M,0,0,0.117647,0.039055,0.005738,0.001908,0.045455,0.021277,1
0,0,0.0,0.0,0,0.166667,0,0,0.002087,0,0,0,2
0.976617,0,W,M,0,0.166667,0,0,0.007825,0.005725,0,0,6
0.975124,0,W,F,0,0,0,0,0.001565,0,0,0,0
0.986567,0,W,F,0,0,0,0,0.001565,0,0,0,0
0.983582,0.985222,W,M,0,0,0,0,0.001565,0,0.045455,0,0
0.977612,0,W,F,0,0,0,0,0.002087,0,0,0,0
0.974129,0,W,M,0,0,0,0,0.002087,0,0,0,0
0.968657,0,W,M,0,0,0,0,0.001565,0.001908,0,0,0
0.976119,0,W,M,0,0,0,0,0.001043,0.001908,0,0,0
0.975124,0,W,M,0,0,0,0,0.001565,0,0.045455,0,0
0.969154,0,W,F,0,0,0,0,0.00313,0.001908,0,0,0
0.983582,0,W,F,0,0,0,0,0.001565,0,0.090909,0,0
0.983085,0.83087,W,M,0,0,0.058824,0.01464,0.005216,0.007634,0.045455,0,0
0,0,0.0,0.0,0,0,0,0,0.001043,0.001908,0,0,0
0.984577,0.985222,B,M,0,0,0,0,0.002608,0.001908,0,0,0
0.9801,0,B,F,0,0,0,0,0.001043,0,0,0,0
0.978607,0.988506,W,M,0,0,0,0,0.002087,0,0,0,0
0.989055,0,B,F,0,0,0,0,0.004173,0.001908,0,0,0
0.988557,0,B,F,0,0,0,0,0.004173,0.001908,0,0,0
0.982587,0.821018,W,M,0,0,0,0,0.002608,0,0,0,0
0.984577,0.83087,W,M,0,0.166667,0,0,0.003652,0.001908,0,0,2
0.978109,0,W,M,0,0,0,0,0.00313,0,0.090909,0,0
0.98607,0,W,M,0,0,0,0,0.001565,0,0,0,0
0.982587,0.832512,B,F,0,0,0,0,0.002087,0.001908,0,0,0
0,0,0.0,0.0,0,0,0,0,0.001565,0,0,0,0
0.979602,0.986864,W,M,0,0,0,0,0.00313,0,0,0,0
0.98607,0,W,M,0,0,0,0,0.002087,0.001908,0,0,0
0.984577,0.985222,W,M,0,0,0,0,0.002087,0.001908,0,0,0
0.984577,0.83087,W,F,0.2,0,0,0,0.002087,0,0,0,2
0.984577,0.82266,W,M,0.2,0.333333,0,0,0.002608,0,0,0,3
0,0,0.0,F,0,0.166667,0,0,0.001565,0,0,0,2
0.961692,0.825944,W,F,0,0.166667,0,0,0.004695,0,0,0,5
0.975622,0,W,F,0,0,0,0,0.001043,0,0,0,0
0.98607,0.985222,W,M,0,0,0.117647,0.024085,0.006781,0.001908,0,0.042553,0
0,0.821018,B,M,0,0,0,0,0.001565,0,0.045455,0,0
0.975622,0.834154,W,M,0,0,0,0,0.001565,0,0,0,0
0.98209,0.824302,0.0,F,0,0.166667,0,0,0.002087,0,0,0,2
0.966169,0.821018,W,M,0,0.166667,0.058824,0.012279,0.005738,0,0,0.021277,2
0,0,0.0,0.0,0,0.166667,0,0,0.002087,0,0,0,2
0,0,W,F,0,0,0,0,0.002608,0.003817,0,0,0
0.987065,0,W,F,0,0,0,0,0.001565,0.001908,0,0,0
0,0,W,M,0,0,0,0,0.001565,0,0.045455,0,0
0,0,0.0,0.0,0,0,0,0,0.001565,0,0,0,0
0.981592,0.986864,W,M,0,0,0,0,0.002608,0.001908,0,0,0
0.972637,0.827586,W,F,0,0,0,0,0.003652,0.005725,0,0,1
0.972637,0,W,M,0,0,0,0,0.001565,0,0,0,0
0.973632,0.985222,W,M,0,0,0.058824,0.007556,0.00313,0,0.045455,0,0
0.975124,0.832512,W,M,0,0,0,0,0.004695,0.003817,0,0,0
0.989055,0,W,M,0,0,0,0,0.001565,0,0,0,0
0,0,0.0,0.0,0,0.166667,0,0,0.002087,0,0,0,2
0.962189,0,B,M,0,0.166667,0,0,0.004173,0.001908,0.045455,0,3
0.984577,0.834154,W,M,0,0,0.058824,0.01464,0.006781,0.001908,0.136364,0,0
0.989055,0.834154,W,F,0,0,0,0,0.007825,0.005725,0.045455,0,0
0.981592,0.821018,B,M,0,0,0,0,0.002608,0,0,0,0
0.979104,0.986864,W,M,0,0,0,0,0.002608,0,0,0.021277,0
0.981592,0,0.0,0.0,0,0,0,0,0.001565,0,0,0,0
0.98607,0.821018,B,F,0.2,0.333333,0,0,0.042254,0.034351,0.090909,0.021277,30
0.99602,0,B,F,0,0,0,0,0.001565,0.001908,0,0,0
0.978607,0.832512,W,F,0,0,0,0,0.001043,0,0,0,0
0.982587,0.832512,W,M,0,0,0,0,0.001043,0,0,0,0
0.973134,0,W,M,0,0,0,0,0.00313,0.001908,0,0,1
0.980597,0,W,M,0,0,0,0,0.002608,0.001908,0,0,0
0.988557,0.834154,W,M,0,0,0,0,0.016171,0.005725,0.590909,0.042553,0
0.980597,0,W,M,0,0,0,0,0.001565,0.001908,0,0,0
0,0,0.0,M,0,0,0,0,0.002608,0.001908,0,0,0
0.987065,0,W,F,0,0,0,0,0.001565,0,0,0,0
0,0,W,F,0,0.166667,0,0,0.00313,0.001908,0,0,2
0,0,W,F,0,0,0,0,0.001565,0,0,0,1
0.98806,0.835796,W,M,0,0,0,0,0.002608,0,0,0,0
0.988557,0.829228,W,F,0,0,0,0,0.002608,0,0,0,0
0,0,W,M,0,0,0,0,0.004695,0.001908,0,0,0
0.98408,0.988506,W,M,0,0,0,0,0.002087,0,0,0.021277,0
0.977612,0,W,F,0,0,0,0,0.001565,0,0,0,0
0.976617,0.832512,W,M,0,0,0,0,0.004173,0,0,0,0
0.985572,0.988506,B,M,0,0,0,0,0.00313,0,0,0,0
0.982587,0,W,M,0,0,0,0,0.002087,0.001908,0,0,0
0.975622,0,W,M,0,0,0,0,0.00313,0.001908,0,0,0
0.970149,0,W,M,0,0,0,0,0.001565,0,0,0,1
0.978109,0.82266,W,M,0,0.166667,0.058824,0,0.00626,0.001908,0,0,2
0.968657,0,W,M,0,0,0,0,0.002087,0.001908,0,0,0
0,0,0.0,0.0,0,0,0,0,0.001565,0,0,0,1
0.986567,0.835796,W,F,0,0.166667,0.058824,0.01464,0.024517,0.013359,0.136364,0.085106,9
0.981592,0.83087,W,F,0.2,0.333333,0,0,0.007825,0.003817,0,0,6
0.972637,0.988506,W,M,0,0,0,0,0.002087,0,0.045455,0,0
0.962189,0,W,F,0,0.166667,0,0,0.002608,0.001908,0,0,2
0.969652,0,W,F,0,0,0,0,0.001565,0.001908,0,0,0
0.9801,0.834154,W,F,0,0.166667,0,0,0.002608,0,0,0,2
0.98806,0.986864,W,M,0,0,0,0,0.003652,0,0,0.021277,0
0.987065,0.985222,W,M,0,0.166667,0,0,0.00313,0.001908,0,0,2
0.985572,0.83087,W,F,0,0.166667,0,0,0.00313,0.003817,0,0,2
0.969154,0,W,M,0,0,0,0,0.002608,0,0,0,0
0.970149,0,W,F,0,0.166667,0,0,0.004173,0,0,0,2
0,0,0.0,0.0,0,0.166667,0,0,0.006781,0,0,0,6
0.954229,0,W,M,0,0,0,0,0.002087,0.001908,0,0,0
0.972139,0,W,M,0,0,0,0,0.001565,0,0,0,0
0,0,0.0,0.0,0,0.166667,0,0,0.001565,0,0,0,2
0.976119,0,W,M,0,0.166667,0,0,0.002087,0.001908,0,0,0
0.981592,0.829228,W,F,0,0,0,0,0.001043,0,0,0,0
0.963682,0,W,M,0,0,0,0,0.00313,0.001908,0,0,0
0.980597,0,0.0,0.0,0,0,0,0,0.001043,0,0,0,0
0.970647,0.834154,W,M,0,0,0,0,0.003652,0.003817,0,0,0
0.971144,0,W,M,0,0,0,0,0.001565,0.001908,0,0,0
0.972637,0,W,F,0,0,0,0,0.001043,0,0,0,1
0.973134,0,W,F,0,0,0,0,0.004173,0.003817,0,0,0
0.98209,0.834154,B,M,0,0,0,0,0.001565,0,0,0,0
0.987562,0.993432,B,M,0,0,0,0,0.001565,0,0,0,0
0.982587,0.82266,W,M,0,0,0.058824,0.024085,0.004173,0,0,0,0
0.979104,0,W,M,0,0,0,0,0.002087,0.001908,0,0,0
0,0.83087,W,F,0,0,0,0,0.001565,0,0.045455,0,0
0,0.83087,W,M,0,0,0,0,0.001565,0,0.045455,0,0
0.98209,0.83087,W,F,0,0.166667,0,0,0.007825,0.001908,0,0,5
0.978607,0,W,M,0,0,0,0,0.002608,0.001908,0.045455,0,0
0,0,W,M,0,0,0,0,0.002087,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0.002087,0,0,0,0
0.984577,0.829228,W,M,0,0,0.058824,0,0.002087,0,0.090909,0,0
0,0,W,F,0,0,0,0,0.001565,0,0,0,0
0.970647,0,W,M,0,0,0,0,0.00313,0.001908,0,0,0
0.986567,0.83087,W,F,0,0,0,0,0.003652,0.001908,0.090909,0,0
0.968159,0,W,F,0,0,0,0,0.001565,0.001908,0,0,0
0,0,W,M,0,0,0,0,0.001565,0,0.045455,0,0
0.985075,0.993432,B,M,0,0,0,0,0.001565,0,0.045455,0,0
0.987562,0,W,F,0,0,0,0,0.00313,0.003817,0,0,0
0.970149,0,W,M,0,0,0,0,0.00313,0.001908,0,0,0
0.976119,0.82266,W,F,0,0.166667,0,0,0.00626,0.001908,0,0,5
0.98209,0,W,F,0,0.166667,0,0,0.005738,0.001908,0,0,4
0.98209,0,W,M,0,0,0,0,0.001565,0,0,0,0
0.994527,0,W,M,0,0,0,0,0.001565,0,0,0,0
0.9801,0,W,F,0,0,0,0,0.001565,0,0,0,0
0.99005,0,W,M,0,0,0,0,0.001565,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0.002087,0,0,0,0
0.962189,0,W,M,0,0,0,0,0.002608,0,0,0,1
0,0,0.0,M,0,0,0,0,0.001565,0,0,0,0
0.978109,0,W,F,0,0,0,0,0.001565,0,0,0,0
0.98209,0.82266,W,M,0,0,0,0,0.001565,0,0,0,0
0.987562,0.824302,W,F,0,0,0,0,0.002087,0,0,0,0
0.978109,0.834154,W,M,0,0,0,0,0.002087,0,0,0,0
0.98607,0.988506,B,M,0,0,0.117647,0.026257,0.005216,0,0,0.042553,0
0.979602,0.985222,W,M,0,0.166667,0,0,0.013041,0.007634,0,0.021277,5
0.975124,0,W,F,0,0,0,0,0.002608,0,0,0,0
0,0,W,M,0,0,0,0,0.001043,0,0.045455,0,0
0.978109,0.829228,W,F,0,0.166667,0,0,0.004695,0.001908,0,0,5
0.976617,0,W,M,0,0.166667,0,0,0.004173,0.001908,0,0,1
0.98806,0.988506,W,M,0,0,0,0,0.005738,0.001908,0.090909,0,0
0.952239,0,W,M,0,0,0,0,0.001565,0,0,0,0
0.971642,0,W,F,0,0,0,0,0.001565,0,0,0,0
0.968159,0,W,F,0,0,0,0,0.001565,0,0,0,0
0.973134,0,W,M,0,0,0,0,0.002087,0.001908,0,0,0
0.965174,0.821018,W,M,0,0.166667,0,0,0.00626,0,0,0.021277,5
0.98408,0.835796,B,M,0,0.166667,0,0,0.004173,0.001908,0,0.021277,2
0.984577,0.821018,0.0,M,0,0,0.058824,0.012279,0.002087,0,0.045455,0,0
0.959204,0,W,M,0,0,0,0,0.001565,0,0,0,0
0.964677,0,W,F,0,0,0,0,0.001565,0,0,0,1
0,0,0.0,0.0,0,0.166667,0,0,0.002087,0,0,0,2
0.98408,0.821018,W,F,0,0.166667,0,0,0.00313,0.001908,0,0,2
0,0,B,F,0,0,0,0,0.001565,0.001908,0,0,0
0.985572,0.834154,W,M,0,0,0,0,0.001565,0,0,0,0
0.967164,0,W,M,0,0,0,0,0.004173,0.003817,0,0,1
0.980597,0.988506,W,M,0,0.166667,0,0,0.005216,0,0,0,6
0.962687,0,W,M,0,0,0,0,0.001565,0,0,0,0
0,0,W,M,0,0.166667,0,0,0.001565,0,0,0,1
0,0,0.0,0.0,0,0,0,0,0.001565,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0.001565,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0.001565,0,0.045455,0,0
0,0,0.0,0.0,0,0,0,0,0.002087,0,0,0,0
0.978607,0,W,F,0,0,0,0,0.001565,0,0.045455,0,0
0.971144,0.824302,W,F,0,0.166667,0,0,0.002608,0,0,0,4
0,0,0.0,0.0,0.2,0,0,0,0.002087,0,0,0,2
0.9801,0.82266,W,F,0,0.166667,0,0,0.005216,0.007634,0.090909,0,2
0.98607,0.827586,W,F,0,0,0,0,0.002087,0,0,0,0
0,0,W,F,0,0,0,0,0.001565,0,0,0,0
0.964179,0,W,M,0,0,0,0,0.002608,0,0,0,1
0.98408,0.827586,W,F,0,0.166667,0,0,0.00313,0.001908,0,0,2
0.979602,0.827586,W,F,0,0,0,0,0.002087,0,0.090909,0,0
0.982587,0.834154,W,M,0,0.166667,0,0,0.005738,0.003817,0.045455,0,0
0.982587,0,W,M,0,0,0,0,0.001565,0,0.045455,0,0
0.978109,0,W,M,0,0.166667,0,0,0.003652,0,0,0,4
0.965672,0,W,M,0,0,0,0,0.002087,0.001908,0,0,0
0.988557,0.829228,W,M,0,0.166667,0,0,0.005738,0.003817,0.045455,0,2
0.980597,0.829228,W,F,0,0.166667,0,0,0.006781,0.003817,0.045455,0,2
0.98209,0.83087,W,F,0,0.166667,0,0,0.015128,0.005725,0,0.021277,8
0.981592,0.986864,W,M,0.6,0.666667,0.058824,0.01464,0.021909,0.003817,0.045455,0.06383,16
0.979104,0,W,F,0,0,0,0,0.001565,0,0,0,1
0,0,B,M,0,0,0,0,0.001565,0,0.045455,0,0
0.990547,0.656814,B,M,0,0,0,0,0.002087,0,0,0.021277,0
0,0,0.0,0.0,0,0.166667,0,0,0.001565,0,0,0,2
0.98408,0.832512,W,F,0,0.166667,0.058824,0.012279,0.00626,0.005725,0,0,2
0.982587,0.986864,W,M,0,0,0,0,0.002608,0,0,0.021277,0
0.975622,0.985222,W,M,0,0,0,0,0.003652,0,0.090909,0,0
0,0,0.0,0.0,0,0.166667,0,0,0.002608,0,0,0,2
0.985572,0.825944,W,F,0,0.166667,0.058824,0.012279,0.00626,0.001908,0.045455,0.021277,0
0.982587,0.825944,0.0,M,0,0,0,0,0.001043,0,0,0,0
0.985572,0.985222,W,M,0,0,0,0,0.001565,0,0,0.021277,0
0.98607,0.990148,0.0,M,0,0,0,0,0.000522,0,0,0,0
0.985572,0.82266,W,M,0,0,0,0,0.001565,0.001908,0,0,0
0,0,0.0,0.0,0.2,0,0,0,0.002087,0,0,0,2
0.974627,0.821018,W,M,0,0,0,0,0.003652,0,0.045455,0,3
0.9801,0.82266,W,M,0,0,0,0,0.005216,0.005725,0,0,0
0,0,W,M,0,0,0,0,0.001565,0,0.045455,0,0
0,0,0.0,M,0,0,0,0,0.002608,0,0,0,0
0.983582,0.82266,W,M,0,0.166667,0,0,0.00939,0.003817,0.136364,0,2
0.979602,0.827586,W,F,0,0.166667,0,0,0.003652,0.001908,0,0,2
0,0,0.0,M,0,0.166667,0,0,0.003652,0,0,0,4
0.976617,0,B,M,0,0,0,0,0.003652,0.001908,0,0,0
0.978607,0.988506,B,M,0,0,0,0,0.002087,0,0.045455,0,0
0.977612,0,W,M,0,0,0,0,0.001565,0.001908,0,0,0
0.973632,0,W,F,0,0,0,0,0.002608,0.001908,0,0,0
0.972637,0,W,M,0,0,0,0,0.001565,0,0,0,0
0.970647,0.985222,W,M,0,0,0,0,0.001565,0,0,0,0
0.979104,0.82266,W,M,0,0,0,0,0.004173,0,0.045455,0.042553,0
0.972139,0.658456,W,F,0,0,0,0,0.004695,0.001908,0,0.021277,0
0.973134,0.821018,W,M,0,0,0,0,0.004695,0.003817,0,0,0
0.975124,0.835796,W,M,0,0.166667,0.058824,0.01464,0.00313,0,0,0,0
0,0,0.0,F,0,0,0,0,0.001565,0,0,0,0
0.977114,0.827586,W,M,0,0,0,0,0.002087,0.001908,0,0,1
0.970647,0.835796,W,M,0,0,0,0,0.001565,0,0,0,0
0.982587,0.834154,W,M,0,0,0,0,0.009911,0.005725,0.090909,0.021277,1
0.989055,0.985222,W,M,0,0,0,0,0.00939,0.001908,0.181818,0.042553,0
0.989055,0.832512,W,M,0,0,0,0,0.002608,0,0,0.021277,0
0.967662,0.834154,W,M,0,0,0,0,0.004695,0.003817,0,0,0
0.983582,0.829228,W,F,0,0,0.058824,0.01464,0.005216,0.001908,0,0.021277,0
0.98607,0,W,F,0,0,0,0,0.003652,0.001908,0,0,0
0.970647,0.821018,W,M,0,0,0,0,0.001565,0,0,0,0
0.981592,0,W,F,0,0,0,0,0.002087,0,0,0,0
0.98607,0.832512,W,F,0,0.166667,0,0,0.00313,0,0,0,2
0.972637,0.83087,W,M,0,0,0,0,0.00313,0.001908,0.045455,0,0
0.963682,0.82266,W,M,0,0,0,0,0.007303,0.005725,0,0,1
0.983085,0.834154,W,M,0,0.166667,0,0,0.004173,0.001908,0,0,3
0,0,W,M,0,0,0,0,0.00313,0.001908,0,0,0
0.9801,0.821018,W,M,0,0.166667,0.058824,0.007556,0.010433,0.001908,0.318182,0.042553,3
0,0.835796,B,F,0,0,0,0,0.001565,0,0.045455,0,0
0,0.821018,B,F,0,0,0,0,0.001565,0,0.045455,0,0
0.977114,0.82266,W,M,0,0,0,0,0.001565,0,0,0,0
0.965672,0.82266,W,M,0,0.166667,0,0,0.002608,0,0,0,3
0.989055,0.83087,W,F,0,0.166667,0,0,0.004695,0,0,0,3
0.983085,0.821018,W,M,0,0,0,0,0.004173,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0.002608,0.001908,0,0,0
0,0,W,F,0,0,0,0,0.001565,0,0.045455,0,0
0,0,0.0,0.0,0,0.166667,0,0,0.003652,0,0,0,4
0.98607,0,W,M,0,0,0,0,0.001565,0,0.045455,0,0
0.987065,0.82266,W,M,0,0,0,0,0.00313,0,0,0,0
0.990547,0.985222,W,M,0,0,0.058824,0.007556,0.005216,0,0.090909,0,0
0.992537,0.834154,W,M,0,0,0,0,0.002087,0,0,0,0
0,0,W,0.0,0,0,0,0,0.001565,0,0,0,0
0.98607,0.834154,W,M,0,0,0.058824,0,0.004173,0.003817,0,0.021277,0
0.981592,0.82266,W,M,0,0.166667,0,0,0.008868,0.003817,0,0,5
0.98209,0.829228,W,F,0,0.166667,0,0,0.014085,0.003817,0.181818,0.021277,2
0,0,W,M,0.4,0,0,0,0.002608,0,0,0,3
0.957711,0.835796,0.0,M,0,0,0,0,0.002087,0.001908,0,0,0
0.964677,0.834154,B,M,0,0.166667,0,0,0.019823,0.003817,0,0.042553,10
0.976617,0.827586,B,F,0,0.166667,0,0,0.005738,0.001908,0.045455,0.021277,0
0.983085,0.82266,W,M,0,0,0.117647,0,0.007303,0,0.045455,0.021277,0
0.971642,0,W,M,0,0.166667,0,0,0.007825,0.005725,0,0,2
0,0.988506,W,M,0,0,0,0,0.002087,0,0.090909,0,0
0.981592,0.824302,W,F,0.2,0.333333,0,0,0.009911,0,0,0,11
0.973134,0,W,M,0,0.166667,0,0,0.003652,0.001908,0,0,1
0.980597,0.82266,W,M,0,0,0,0,0.005216,0.003817,0,0.021277,2
0.985075,0.988506,B,M,0,0,0.058824,0.047698,0.00313,0,0,0.021277,0
0.987065,0.821018,W,F,0.2,0.333333,0,0,0.00313,0,0,0,3
0.9801,0.82266,W,M,0,0.166667,0,0,0.016693,0.007634,0.272727,0.042553,8
0,0,W,M,0,0.166667,0,0,0.005216,0,0,0,5
0,0,0.0,0.0,0,0,0,0,0.002087,0.001908,0,0,0
0.981095,0.985222,0.0,M,0,0,0,0,0.002087,0,0.045455,0,0
0.966667,0.834154,0.0,M,0,0,0,0,0.001043,0,0,0,0
0,0,0.0,F,0.2,0,0,0,0.002087,0,0,0,2
0,0,0.0,F,0.2,0,0,0,0.002608,0,0,0,2
0.985075,0.834154,W,F,0.2,0.333333,0,0,0.010433,0.015267,0,0,8
0,0,0.0,0.0,0,0,0,0,0.001565,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0.001043,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0.00313,0.001908,0,0,0
0,0,0.0,0.0,0,0,0,0,0.001565,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0.002087,0.001908,0,0,0
0,0,0.0,0.0,0,0,0,0,0.001043,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0.001565,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0.001565,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0.001565,0.001908,0,0,0
0,0,0.0,0.0,0,0,0,0,0.001043,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0.001043,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0.001565,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0.001565,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0.002087,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0.001565,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0.001043,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0.001565,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0.002087,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0.001043,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0.001043,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0.001043,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0.001043,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0.000522,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0.001043,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0.000522,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0.001565,0,0,0,0
0.984577,0,W,F,0.2,0.333333,0,0,0.003652,0.001908,0,0,3
0.98209,0.821018,B,F,0,0,0,0,0.002608,0.003817,0,0,0
0.98408,0,W,M,0,0,0,0,0.002087,0.001908,0,0,0
0.972637,0,W,M,0,0,0,0,0.00313,0.001908,0,0,0
0,0,0.0,0.0,0,0.166667,0,0,0.002087,0,0,0,2
0.98607,0,W,F,0,0,0,0,0.001565,0,0,0,0
0,0,0.0,M,0,0.166667,0,0,0.002087,0,0,0,2
0.971144,0.834154,W,M,0,0,0,0,0.00313,0.001908,0.045455,0,0
0.958209,0.825944,W,F,0,0,0,0,0.001565,0,0,0,0
0.984577,0.995074,W,M,0,0.166667,0,0,0.002087,0.001908,0,0,2
0.988557,0,W,F,0,0,0,0,0.004173,0.005725,0,0,0
0.988557,0.825944,W,F,0,0,0.058824,0.016482,0.00626,0.001908,0.090909,0,0
0.989055,0.832512,W,F,0,0,0,0,0.003652,0.001908,0,0,0
0.983582,0.985222,W,M,0.2,0.333333,0,0,0.011476,0.007634,0,0,15
0.972637,0.82266,B,M,0,0,0,0,0.002608,0,0,0,1
0.974627,0.824302,W,F,0,0.166667,0,0,0.00939,0.007634,0,0,5
0.976119,0,W,M,0,0,0,0,0.001565,0,0,0,1
0.972637,0.985222,W,M,0,0.166667,0.058824,0.024085,0.022953,0.007634,0,0.06383,16
0.978607,0.825944,W,F,0,0.166667,0,0,0.005738,0.001908,0,0,3
0.975124,0.82266,B,M,0,0,0,0,0.00313,0,0,0.021277,0
0,0,0.0,0.0,0,0.166667,0,0,0.002608,0,0.045455,0,2
0.98408,0.988506,W,M,0,0.166667,0,0,0.005738,0,0,0,5
0,0,0.0,F,0,0.166667,0,0,0.002087,0,0,0,2
0.977114,0.824302,W,F,0,0,0,0,0.005738,0.005725,0,0,1
0.986567,0.829228,0.0,F,0,0,0,0,0.001043,0,0,0,0
0.98607,0.83087,W,F,0,0,0,0,0.002608,0,0,0.021277,0
0.969154,0.825944,W,F,0,0,0,0,0.001565,0.001908,0,0,0
0.969154,0.83087,0.0,M,0,0,0,0,0.000522,0,0,0,0
0.971144,0.829228,W,F,0,0.166667,0,0,0.002608,0,0,0,3
0.98806,0.83087,W,M,0,0,0,0,0.005738,0.001908,0,0,1
0.982587,0,W,F,0,0.166667,0,0,0.002608,0,0,0,2
0,0,0.0,0.0,0,0,0,0,0.002608,0.001908,0,0,0
0.98806,0,0.0,0.0,0,0,0,0,0.001565,0,0.045455,0,0
0.98607,0,W,F,0,0,0,0,0.002087,0,0,0,0
0.985572,0.82266,W,M,0,0.166667,0,0,0.007303,0.003817,0.090909,0.021277,2
0.971144,0,W,M,0,0,0,0,0.001565,0,0,0,0
0.954726,0,W,F,0,0,0,0,0.001565,0,0,0,0
0.980597,0,W,F,0,0,0,0,0.001565,0,0,0,1
0.98607,0.825944,W,F,0,0.166667,0,0,0.009911,0.013359,0.090909,0.021277,2
0.98607,0.829228,W,F,0,0.166667,0,0,0.014606,0.017176,0,0,12
0.976119,0.834154,W,M,0,0,0,0,0.001565,0,0.090909,0,0
0.9801,0.824302,W,F,0,0,0,0,0.002608,0,0,0.021277,0
0,0,W,M,0,0,0,0,0.001043,0,0.045455,0,0
0.987065,0.99179,W,M,0,0,0,0,0.007825,0.001908,0.136364,0.021277,0
0,0,0.0,0.0,0,0,0,0,0.002087,0.001908,0,0,0
0.980597,0,W,M,0,0,0,0,0.001565,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0.001565,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0.006781,0.003817,0,0.042553,0
0.973134,0,W,F,0,0,0,0,0.001565,0,0,0,0
0.976617,0.827586,W,F,0,0,0,0,0.001565,0,0,0,0
0,0,W,M,0,0,0,0,0.001565,0,0.045455,0,0
